5.000021999999999800e-03 2.809717225348395459e+03 9.061384739659425804e+02
1.500001999999999933e-02 7.260283360716905918e+03 7.945821938816125112e+02
2.500002000000000127e-02 6.552004233194194057e+03 3.090516194819978182e+02
3.500001999999999974e-02 4.985394322588627801e+03 1.526845419964698749e+02
4.500002000000000169e-02 4.094314689388409533e+03 1.055164447923328481e+02
5.500001999999999669e-02 3.386722888069847613e+03 7.146101847162144338e+01
6.500002000000000557e-02 3.040466083555188106e+03 5.737899981013743655e+01
7.500002000000000058e-02 2.600768512075984745e+03 4.493935271764519257e+01
8.500001999999999558e-02 2.113103246901177044e+03 3.397975454046707711e+01
9.500002000000000446e-02 1.783857883597819182e+03 2.854450764373626726e+01
1.049999999999999961e-01 1.586539394999999558e+03 2.484736222499999414e+01
1.150000000000000050e-01 1.457635694999999942e+03 2.008368337499999967e+01
1.250000000000000000e-01 1.340297968750000109e+03 1.991128124999999827e+01
1.350000000000000089e-01 1.218193445250000195e+03 1.866495150000000436e+01
1.449999999999999900e-01 1.101965033249999806e+03 1.485728261000000039e+01
1.549999999999999989e-01 1.013161158000000114e+03 1.525567318999999955e+01
1.650000000000000078e-01 9.338616045000001122e+02 1.484818013250000135e+01
1.749999999999999889e-01 8.765205749999998943e+02 1.294922693749999887e+01
1.849999999999999978e-01 8.284116757499999721e+02 1.357537020749999890e+01
1.950000000000000067e-01 7.805768197500001406e+02 1.375101497250000193e+01
2.049999999999999878e-01 7.417668852499998593e+02 1.151163088499999887e+01
2.149999999999999967e-01 6.995224627499999315e+02 1.183281879749999987e+01
2.250000000000000056e-01 6.651907312499999989e+02 1.121218200000000031e+01
2.349999999999999867e-01 6.356557652500000586e+02 1.090939501249999921e+01
2.449999999999999956e-01 6.136649872499999674e+02 9.686336292500000056e+00
2.550000000000000044e-01 5.835260918249999804e+02 1.130459624999999946e+01
2.650000000000000133e-01 5.603869325500000969e+02 1.018254775250000144e+01
2.750000000000000222e-01 5.430591168750000861e+02 1.102786437500000183e+01
2.849999999999999756e-01 5.229861691500000234e+02 1.024208261999999969e+01
2.949999999999999845e-01 5.052105837499999552e+02 1.097658508499999819e+01
3.049999999999999933e-01 4.892158702999999491e+02 1.030596997749999844e+01
3.150000000000000022e-01 4.744420553250000125e+02 1.074374563500000157e+01
3.250000000000000111e-01 4.589740025000000401e+02 1.124926318750000220e+01
3.350000000000000200e-01 4.440423408750000931e+02 1.081223345625000221e+01
3.449999999999999734e-01 4.327377641999999582e+02 1.142256263399999838e+01
3.549999999999999822e-01 4.227826207999999610e+02 1.081951342300000007e+01
3.649999999999999911e-01 4.102181600499999377e+02 1.078514461099999799e+01
3.750000000000000000e-01 4.003770937500000286e+02 1.105648874999999975e+01
3.850000000000000089e-01 3.915347070249999888e+02 1.100516522875000014e+01
3.950000000000000178e-01 3.790649218500000757e+02 1.106779252050000117e+01
4.050000000000000266e-01 3.719637571500001059e+02 1.076642713350000236e+01
4.149999999999999800e-01 3.628295075499999598e+02 1.143719357899999878e+01
4.249999999999999889e-01 3.581286193749999711e+02 1.088518499999999989e+01
4.349999999999999978e-01 3.465131721750000224e+02 1.133220840299999921e+01
4.450000000000000067e-01 3.402089302500000372e+02 1.099567476750000061e+01
4.550000000000000155e-01 3.312281995750000192e+02 1.142579877075000105e+01
4.650000000000000244e-01 3.239493761250000148e+02 1.111342227525000048e+01
4.749999999999999778e-01 3.203660656249999761e+02 1.060332809999999881e+01
4.849999999999999867e-01 3.119088204499999506e+02 1.138400555399999980e+01
4.949999999999999956e-01 3.058980308999999806e+02 1.177154740575000069e+01
5.050000000000000044e-01 3.012801593749999824e+02 1.163226915675000050e+01
5.150000000000000133e-01 2.943323828499999877e+02 1.169019501700000063e+01
5.250000000000000222e-01 2.871979425000000106e+02 1.227679503750000123e+01
5.350000000000000311e-01 2.827980566974999874e+02 1.159841231225000158e+01
5.450000000000000400e-01 2.811333902350000358e+02 1.119082973975000073e+01
5.550000000000000488e-01 2.699095860675000154e+02 1.240715459250000130e+01
5.649999999999999467e-01 2.690027034174999585e+02 1.189020868974999701e+01
5.749999999999999556e-01 2.658944439999999645e+02 1.199492621874999898e+01
5.849999999999999645e-01 2.591794837124999731e+02 1.261629573749999622e+01
5.949999999999999734e-01 2.541541226699999925e+02 1.245206822124999846e+01
6.049999999999999822e-01 2.480056925224999702e+02 1.207289905524999973e+01
6.149999999999999911e-01 2.448885842999999625e+02 1.275063042599999896e+01
6.250000000000000000e-01 2.412404687499999909e+02 1.277805078125000016e+01
6.350000000000000089e-01 2.345518292824999946e+02 1.352011812100000121e+01
6.450000000000000178e-01 2.345909227650000446e+02 1.263007801350000037e+01
6.550000000000000266e-01 2.261031681075000108e+02 1.315146105750000061e+01
6.650000000000000355e-01 2.240606371850000187e+02 1.359051176700000063e+01
6.750000000000000444e-01 2.215348076250000133e+02 1.336166786250000094e+01
6.850000000000000533e-01 2.152776615725000227e+02 1.373329137675000133e+01
6.949999999999999512e-01 2.118485822799999596e+02 1.393059556799999754e+01
7.049999999999999600e-01 2.079402498449999825e+02 1.377161840249999969e+01
7.149999999999999689e-01 2.055817209874999492e+02 1.409117073649999874e+01
7.249999999999999778e-01 2.034864151875000005e+02 1.364523551250000111e+01
7.349999999999999867e-01 1.958617070549999823e+02 1.410573394124999780e+01
7.449999999999999956e-01 1.929435072574999879e+02 1.427740759749999988e+01
7.550000000000000044e-01 1.889030358574999866e+02 1.457010691174999906e+01
7.650000000000000133e-01 1.876260026024999945e+02 1.438075733400000011e+01
7.750000000000000222e-01 1.847504481250000197e+02 1.462183723125000334e+01
7.850000000000000311e-01 1.813568045525000230e+02 1.487032266699999994e+01
7.950000000000000400e-01 1.813418770500000221e+02 1.432868301675000211e+01
8.050000000000000488e-01 1.768433655974999965e+02 1.454056639700000098e+01
8.149999999999999467e-01 1.720759219075000033e+02 1.495532477625000034e+01
8.249999999999999556e-01 1.724189197499999864e+02 1.508233010624999793e+01
8.349999999999999645e-01 1.675424702749999994e+02 1.527578838725000132e+01
8.449999999999999734e-01 1.653464836399999740e+02 1.499950175424999799e+01
8.549999999999999822e-01 1.592899819874999707e+02 1.546850362049999816e+01
8.649999999999999911e-01 1.610323859199999958e+02 1.547361473675000099e+01
8.750000000000000000e-01 1.559072812499999827e+02 1.608646265624999927e+01
8.850000000000000089e-01 1.522583917425000095e+02 1.548844668450000128e+01
8.950000000000000178e-01 1.490820469525000078e+02 1.583229116599999919e+01
9.050000000000000266e-01 1.485321494099999882e+02 1.536742340674999951e+01
9.150000000000000355e-01 1.462229369775000407e+02 1.590362469900000342e+01
9.250000000000000444e-01 1.411241350625000166e+02 1.634883757500000101e+01
9.350000000000000533e-01 1.385533849975000180e+02 1.661828290100000416e+01
9.449999999999999512e-01 1.345153734224999766e+02 1.699901664299999737e+01
9.549999999999999600e-01 1.326308708150000086e+02 1.682921427449999996e+01
9.649999999999999689e-01 1.320226550474999954e+02 1.686222187325000021e+01
9.749999999999999778e-01 1.274310911249999947e+02 1.718937236249999856e+01
9.849999999999999867e-01 1.245270204350000114e+02 1.732471598775000032e+01
9.949999999999999956e-01 1.226737007425000030e+02 1.737066184200000052e+01
