 5.7259E+00     8.4189E-01
 6.2044E+00     6.8436E-01
 6.7229E+00     5.5596E-01
 7.2848E+00     4.5140E-01
 7.8935E+00     3.6626E-01
 8.5532E+00     2.9703E-01
 9.2680E+00     2.4074E-01
 1.0042E+01     1.9502E-01
 1.0882E+01     1.5790E-01
 1.1791E+01     1.2777E-01
 1.2776E+01     1.0335E-01
 1.3844E+01     8.3554E-02
 1.5001E+01     6.7517E-02
 1.6255E+01     5.4534E-02
 1.7613E+01     4.4026E-02
 1.9085E+01     3.5529E-02
 2.0680E+01     2.8659E-02
 2.2408E+01     2.3107E-02
 2.4281E+01     1.8624E-02
 2.6310E+01     1.5004E-02
 2.8509E+01     1.2083E-02
 3.0891E+01     9.7264E-03
 3.3472E+01     7.8264E-03
 3.6270E+01     6.2953E-03
 3.9301E+01     5.0616E-03
 4.2585E+01     4.0681E-03
 4.6144E+01     3.2685E-03
 5.0000E+01     2.6248E-03
 5.4178E+01     2.1071E-03
 5.8706E+01     1.6908E-03
 6.3612E+01     1.3562E-03
 6.8928E+01     1.0873E-03
 7.4688E+01     8.7133E-04
 8.0930E+01     6.9794E-04
 8.7693E+01     5.5874E-04
 9.5021E+01     4.4707E-04
 1.0296E+02     3.5751E-04
 1.1157E+02     2.8570E-04
 1.2089E+02     2.2816E-04
 1.3099E+02     1.8207E-04
 1.4194E+02     1.4516E-04
 1.5380E+02     1.1564E-04
 1.6665E+02     9.2019E-05
 1.8058E+02     7.3144E-05
 1.9567E+02     5.8065E-05
 2.1202E+02     4.6031E-05
 2.2974E+02     3.6437E-05
 2.4894E+02     2.8791E-05
 2.6975E+02     2.2709E-05
 2.9229E+02     1.7876E-05
 3.1671E+02     1.4041E-05
 3.4318E+02     1.1005E-05
 3.7186E+02     8.6048E-06
 4.0294E+02     6.7127E-06
 4.3661E+02     5.2250E-06
 4.7310E+02     4.0583E-06
