5.000021999999999800e-03 -1.500476954110048950e+02 1.919064137652952695e+02
1.500001999999999933e-02 -3.568381265664343260e+01 8.759273358015570921e+01
2.500002000000000127e-02 6.843204699114380674e+01 2.158316578302381927e+01
3.500001999999999974e-02 3.020876727427586417e+01 4.778753736428160259e+00
4.500002000000000169e-02 8.054659309692391389e+01 4.970140117899382481e+00
5.500001999999999669e-02 1.019330151330614598e+02 7.447258966185383855e+00
6.500002000000000557e-02 1.398577260662532638e+02 7.486125781844509497e+00
7.500002000000000058e-02 1.685025898680119667e+02 7.871409823083560298e+00
8.500001999999999558e-02 2.047958281244733030e+02 7.475913318075613212e+00
9.500002000000000446e-02 2.280604020254021407e+02 8.201259213160684070e+00
1.049999999999999961e-01 2.597085382500000037e+02 7.411676422499998473e+00
1.150000000000000050e-01 2.913291607499999714e+02 6.893559022500000744e+00
1.250000000000000000e-01 3.296118749999999977e+02 7.837426562500000138e+00
1.350000000000000089e-01 3.589120327500000371e+02 8.675151030000000318e+00
1.449999999999999900e-01 3.832937395000000151e+02 7.883065142499999567e+00
1.549999999999999989e-01 4.100582195000000070e+02 8.522986472500001298e+00
1.650000000000000078e-01 4.406061329999999998e+02 8.594992395000000229e+00
1.749999999999999889e-01 4.702946499999999332e+02 8.574494687499997880e+00
1.849999999999999978e-01 5.016450657500000148e+02 8.851033347499999593e+00
1.950000000000000067e-01 5.317241085000000567e+02 8.947430797500000921e+00
2.049999999999999878e-01 5.587753264999998919e+02 9.236615914999998012e+00
2.149999999999999967e-01 5.892906297499998800e+02 9.504881572499998654e+00
2.250000000000000056e-01 6.167770312500000500e+02 9.442924312500000639e+00
2.349999999999999867e-01 6.486281177500000013e+02 1.043304073000000010e+01
2.449999999999999956e-01 6.765927962499999921e+02 1.083870224499999857e+01
2.550000000000000044e-01 7.081593142499999658e+02 1.038983105249999994e+01
2.650000000000000133e-01 7.373856742500000792e+02 1.126549450000000085e+01
2.750000000000000222e-01 7.697006625000001350e+02 1.137099012500000050e+01
2.849999999999999756e-01 7.995153008249999402e+02 1.144569903749999895e+01
2.949999999999999845e-01 8.296255986749998783e+02 1.205533828249999928e+01
3.049999999999999933e-01 8.602905487500000845e+02 1.177826735000000014e+01
3.150000000000000022e-01 8.935861173750001853e+02 1.283779003499999938e+01
3.250000000000000111e-01 9.223227812500000482e+02 1.266460650000000143e+01
3.350000000000000200e-01 9.544299694750002345e+02 1.277002663750000266e+01
3.449999999999999734e-01 9.871330043249998880e+02 1.333767964499999792e+01
3.549999999999999822e-01 1.018590761250000014e+03 1.337353355249999964e+01
3.649999999999999911e-01 1.050849756949999801e+03 1.385132331499999658e+01
3.750000000000000000e-01 1.083857484375000013e+03 1.388596218749999878e+01
3.850000000000000089e-01 1.116646663824999905e+03 1.499381845499999955e+01
3.950000000000000178e-01 1.149805954250000241e+03 1.458084205900000185e+01
4.050000000000000266e-01 1.182841027650000115e+03 1.556320047750000235e+01
4.149999999999999800e-01 1.214672785624999960e+03 1.555422014824999977e+01
4.249999999999999889e-01 1.248976718749999918e+03 1.551611738749999780e+01
4.349999999999999978e-01 1.284011972100000094e+03 1.507086297000000030e+01
4.450000000000000067e-01 1.317696766850000131e+03 1.641670815499999847e+01
4.550000000000000155e-01 1.354814040125000020e+03 1.683483203675000084e+01
4.650000000000000244e-01 1.388515865625000288e+03 1.749872599200000067e+01
4.749999999999999778e-01 1.422358501250000018e+03 1.735499603124999979e+01
4.849999999999999867e-01 1.458517787450000014e+03 1.772188913599999793e+01
4.949999999999999956e-01 1.493177939550000019e+03 1.795814197649999855e+01
5.050000000000000044e-01 1.529686109524999893e+03 1.918453870275000028e+01
5.150000000000000133e-01 1.564981860950000055e+03 1.904449438624999758e+01
5.250000000000000222e-01 1.601110586250000097e+03 1.953039060000000049e+01
5.350000000000000311e-01 1.638015585625000085e+03 2.011259855025000221e+01
5.450000000000000400e-01 1.673066380650000156e+03 2.028935300425000321e+01
5.550000000000000488e-01 1.712212715025000080e+03 2.021848685775000476e+01
5.649999999999999467e-01 1.746325470099999393e+03 2.070229989374999491e+01
5.749999999999999556e-01 1.785107524374999684e+03 2.129509998749999511e+01
5.849999999999999645e-01 1.821698581949999607e+03 2.160980104724999507e+01
5.949999999999999734e-01 1.858070828424999945e+03 2.144184982799999872e+01
6.049999999999999822e-01 1.896938837474999900e+03 2.191738300674999707e+01
6.149999999999999911e-01 1.932481634399999848e+03 2.286670813874999908e+01
6.250000000000000000e-01 1.969967578125000045e+03 2.318106249999999946e+01
6.350000000000000089e-01 2.009660496799999919e+03 2.373055334524999793e+01
6.450000000000000178e-01 2.047973339925000118e+03 2.354441900400000165e+01
6.550000000000000266e-01 2.085113412025000343e+03 2.417666992475000143e+01
6.650000000000000355e-01 2.122078574000000117e+03 2.484323644950000087e+01
6.750000000000000444e-01 2.159164957500000583e+03 2.472282303750000310e+01
6.850000000000000533e-01 2.200295969925000009e+03 2.542743413300000555e+01
6.949999999999999512e-01 2.236260842499999399e+03 2.556880278849999399e+01
7.049999999999999600e-01 2.274451510274999691e+03 2.618375911424999813e+01
7.149999999999999689e-01 2.313115218699999787e+03 2.687790998749999360e+01
7.249999999999999778e-01 2.353429695625000022e+03 2.733540670625000146e+01
7.349999999999999867e-01 2.391091493174999869e+03 2.757603903074999963e+01
7.449999999999999956e-01 2.429836177150000367e+03 2.784973918624999811e+01
7.550000000000000044e-01 2.466567718050000167e+03 2.813639979850000117e+01
7.650000000000000133e-01 2.508370912124999904e+03 2.898790895924999944e+01
7.750000000000000222e-01 2.543609636250000221e+03 2.938277320625000399e+01
