5.000021999999999800e-03 1.247505999999999949e+04 1.738897999999999911e+03
1.500001999999999933e-02 1.657172000000000116e+04 1.168357999999999947e+03
2.500002000000000127e-02 1.443340999999999985e+04 4.988288000000000011e+02
3.500001999999999974e-02 1.101126000000000022e+04 2.863235000000000241e+02
4.500002000000000169e-02 8.525671000000000276e+03 1.732931000000000097e+02
5.500001999999999669e-02 7.188002999999999702e+03 1.209505000000000052e+02
6.500002000000000557e-02 6.420130000000000109e+03 8.801739999999999498e+01
7.500002000000000058e-02 5.421372999999999593e+03 6.441828999999999894e+01
8.500001999999999558e-02 4.400395999999999731e+03 4.761585999999999785e+01
9.500002000000000446e-02 3.590987000000000080e+03 3.940823000000000320e+01
1.049999999999999961e-01 3.140528999999999996e+03 3.046685000000000088e+01
1.150000000000000050e-01 2.850836999999999989e+03 2.343980000000000175e+01
1.250000000000000000e-01 2.625748999999999796e+03 2.052401000000000053e+01
1.350000000000000089e-01 2.340916000000000167e+03 1.740969000000000122e+01
1.449999999999999900e-01 2.041818999999999960e+03 1.315895000000000081e+01
1.549999999999999989e-01 1.808883000000000038e+03 1.044272999999999918e+01
1.650000000000000078e-01 1.646570999999999913e+03 8.977347999999999217e+00
1.749999999999999889e-01 1.525994999999999891e+03 8.357846000000000330e+00
1.849999999999999978e-01 1.426167999999999893e+03 8.040535000000000210e+00
1.950000000000000067e-01 1.317528000000000020e+03 6.565019999999999634e+00
2.049999999999999878e-01 1.216119999999999891e+03 5.560572999999999766e+00
2.149999999999999967e-01 1.120868999999999915e+03 4.847922999999999760e+00
2.250000000000000056e-01 1.043836000000000013e+03 4.139026000000000316e+00
2.349999999999999867e-01 9.850000999999999749e+02 3.801931999999999867e+00
2.449999999999999956e-01 9.308407999999999447e+02 3.474578000000000166e+00
2.550000000000000044e-01 8.772328999999999724e+02 3.524791000000000007e+00
2.650000000000000133e-01 8.277254000000000360e+02 2.835326999999999931e+00
2.750000000000000222e-01 7.824022999999999683e+02 2.514800000000000146e+00
2.849999999999999756e-01 7.410947999999999638e+02 2.252730000000000121e+00
2.949999999999999845e-01 7.066665000000000418e+02 2.350004000000000204e+00
3.049999999999999933e-01 6.741018000000000256e+02 2.136318000000000161e+00
3.150000000000000022e-01 6.439018999999999551e+02 1.984590999999999994e+00
3.250000000000000111e-01 6.143835000000000264e+02 2.010279999999999845e+00
3.350000000000000200e-01 5.882104000000000497e+02 1.615671000000000079e+00
3.449999999999999734e-01 5.667577999999999747e+02 1.653663000000000105e+00
3.549999999999999822e-01 5.420289999999999964e+02 1.467281000000000057e+00
3.649999999999999911e-01 5.212835999999999785e+02 1.281727999999999978e+00
3.750000000000000000e-01 5.031881000000000199e+02 1.183321000000000067e+00
3.850000000000000089e-01 4.856634999999999991e+02 1.289944999999999897e+00
3.950000000000000178e-01 4.692309000000000196e+02 1.225514999999999910e+00
